X_CNT	Y_CNT	X_MIN	X_MAX	Y_MIN	Y_MAX	LEHTITUNNUS	ULJ10_ID
599000	7797000	596000	602000	7794000	7800000	X5421A	26209
605000	7797000	602000	608000	7794000	7800000	X5421C	26210
611000	7797000	608000	614000	7794000	7800000	X5421E	26211
617000	7797000	614000	620000	7794000	7800000	X5421G	26212
623000	7797000	620000	626000	7794000	7800000	X5423A	26213
629000	7797000	626000	632000	7794000	7800000	X5423C	26214
635000	7797000	632000	638000	7794000	7800000	X5423E	26215
641000	7797000	638000	644000	7794000	7800000	X5423G	26216
647000	7797000	644000	650000	7794000	7800000	X5441A	26217
653000	7797000	650000	656000	7794000	7800000	X5441C	26218
659000	7797000	656000	662000	7794000	7800000	X5441E	26219
665000	7797000	662000	668000	7794000	7800000	X5441G	26220
671000	7797000	668000	674000	7794000	7800000	X5443A	26221
677000	7797000	674000	680000	7794000	7800000	X5443C	26222
683000	7797000	680000	686000	7794000	7800000	X5443E	26223
689000	7797000	686000	692000	7794000	7800000	X5443G	26224
695000	7797000	692000	698000	7794000	7800000	X6221A	26225
701000	7797000	698000	704000	7794000	7800000	X6221C	26226
707000	7797000	704000	710000	7794000	7800000	X6221E	26227
713000	7797000	710000	716000	7794000	7800000	X6221G	26228
719000	7797000	716000	722000	7794000	7800000	X6223A	26229
725000	7797000	722000	728000	7794000	7800000	X6223C	26230
731000	7797000	728000	734000	7794000	7800000	X6223E	26231
737000	7797000	734000	740000	7794000	7800000	X6223G	26232
743000	7797000	740000	746000	7794000	7800000	X6241A	26233
749000	7797000	746000	752000	7794000	7800000	X6241C	26234
755000	7797000	752000	758000	7794000	7800000	X6241E	26235
761000	7797000	758000	764000	7794000	7800000	X6241G	26236
767000	7797000	764000	770000	7794000	7800000	X6243A	26237
773000	7797000	770000	776000	7794000	7800000	X6243C	26238
779000	7797000	776000	782000	7794000	7800000	X6243E	26239
785000	7797000	782000	788000	7794000	7800000	X6243G	26240
23000	7791000	20000	26000	7788000	7794000	X2412B	25985
29000	7791000	26000	32000	7788000	7794000	X2412D	25986
35000	7791000	32000	38000	7788000	7794000	X2412F	25987
41000	7791000	38000	44000	7788000	7794000	X2412H	25988
47000	7791000	44000	50000	7788000	7794000	X2414B	25989
53000	7791000	50000	56000	7788000	7794000	X2414D	25990
59000	7791000	56000	62000	7788000	7794000	X2414F	25991
65000	7791000	62000	68000	7788000	7794000	X2414H	25992
71000	7791000	68000	74000	7788000	7794000	X2432B	25993
77000	7791000	74000	80000	7788000	7794000	X2432D	25994
83000	7791000	80000	86000	7788000	7794000	X2432F	25995
89000	7791000	86000	92000	7788000	7794000	X2432H	25996
95000	7791000	92000	98000	7788000	7794000	X2434B	25997
101000	7791000	98000	104000	7788000	7794000	X2434D	25998
107000	7791000	104000	110000	7788000	7794000	X2434F	25999
113000	7791000	110000	116000	7788000	7794000	X2434H	26000
119000	7791000	116000	122000	7788000	7794000	X3212B	26001
125000	7791000	122000	128000	7788000	7794000	X3212D	26002
131000	7791000	128000	134000	7788000	7794000	X3212F	26003
137000	7791000	134000	140000	7788000	7794000	X3212H	26004
143000	7791000	140000	146000	7788000	7794000	X3214B	26005
149000	7791000	146000	152000	7788000	7794000	X3214D	26006
155000	7791000	152000	158000	7788000	7794000	X3214F	26007
161000	7791000	158000	164000	7788000	7794000	X3214H	26008
167000	7791000	164000	170000	7788000	7794000	X3232B	26009
173000	7791000	170000	176000	7788000	7794000	X3232D	26010
179000	7791000	176000	182000	7788000	7794000	X3232F	26011
185000	7791000	182000	188000	7788000	7794000	X3232H	26012
191000	7791000	188000	194000	7788000	7794000	X3234B	26013
197000	7791000	194000	200000	7788000	7794000	X3234D	26014
203000	7791000	200000	206000	7788000	7794000	X3234F	26015
209000	7791000	206000	212000	7788000	7794000	X3234H	26016
215000	7791000	212000	218000	7788000	7794000	X3412B	26017
221000	7791000	218000	224000	7788000	7794000	X3412D	26018
227000	7791000	224000	230000	7788000	7794000	X3412F	26019
233000	7791000	230000	236000	7788000	7794000	X3412H	26020
239000	7791000	236000	242000	7788000	7794000	X3414B	26021
245000	7791000	242000	248000	7788000	7794000	X3414D	26022
251000	7791000	248000	254000	7788000	7794000	X3414F	26023
257000	7791000	254000	260000	7788000	7794000	X3414H	26024
263000	7791000	260000	266000	7788000	7794000	X3432B	26025
269000	7791000	266000	272000	7788000	7794000	X3432D	26026
275000	7791000	272000	278000	7788000	7794000	X3432F	26027
281000	7791000	278000	284000	7788000	7794000	X3432H	26028
287000	7791000	284000	290000	7788000	7794000	X3434B	26029
293000	7791000	290000	296000	7788000	7794000	X3434D	26030
299000	7791000	296000	302000	7788000	7794000	X3434F	26031
305000	7791000	302000	308000	7788000	7794000	X3434H	26032
311000	7791000	308000	314000	7788000	7794000	X4212B	26033
317000	7791000	314000	320000	7788000	7794000	X4212D	26034
323000	7791000	320000	326000	7788000	7794000	X4212F	26035
329000	7791000	326000	332000	7788000	7794000	X4212H	26036
335000	7791000	332000	338000	7788000	7794000	X4214B	26037
341000	7791000	338000	344000	7788000	7794000	X4214D	26038
347000	7791000	344000	350000	7788000	7794000	X4214F	26039
353000	7791000	350000	356000	7788000	7794000	X4214H	26040
359000	7791000	356000	362000	7788000	7794000	X4232B	26041
365000	7791000	362000	368000	7788000	7794000	X4232D	26042
371000	7791000	368000	374000	7788000	7794000	X4232F	26043
377000	7791000	374000	380000	7788000	7794000	X4232H	26044
383000	7791000	380000	386000	7788000	7794000	X4234B	26045
389000	7791000	386000	392000	7788000	7794000	X4234D	26046
395000	7791000	392000	398000	7788000	7794000	X4234F	26047
401000	7791000	398000	404000	7788000	7794000	X4234H	26048
407000	7791000	404000	410000	7788000	7794000	X4412B	26049
413000	7791000	410000	416000	7788000	7794000	X4412D	26050
419000	7791000	416000	422000	7788000	7794000	X4412F	26051
425000	7791000	422000	428000	7788000	7794000	X4412H	26052
431000	7791000	428000	434000	7788000	7794000	X4414B	26053
437000	7791000	434000	440000	7788000	7794000	X4414D	26054
443000	7791000	440000	446000	7788000	7794000	X4414F	26055
449000	7791000	446000	452000	7788000	7794000	X4414H	26056
455000	7791000	452000	458000	7788000	7794000	X4432B	26057
461000	7791000	458000	464000	7788000	7794000	X4432D	26058
467000	7791000	464000	470000	7788000	7794000	X4432F	26059
473000	7791000	470000	476000	7788000	7794000	X4432H	26060
479000	7791000	476000	482000	7788000	7794000	X4434B	26061
485000	7791000	482000	488000	7788000	7794000	X4434D	26062
491000	7791000	488000	494000	7788000	7794000	X4434F	26063
497000	7791000	494000	500000	7788000	7794000	X4434H	26064
503000	7791000	500000	506000	7788000	7794000	X5212B	26065
509000	7791000	506000	512000	7788000	7794000	X5212D	26066
515000	7791000	512000	518000	7788000	7794000	X5212F	26067
521000	7791000	518000	524000	7788000	7794000	X5212H	26068
527000	7791000	524000	530000	7788000	7794000	X5214B	26069
533000	7791000	530000	536000	7788000	7794000	X5214D	26070
539000	7791000	536000	542000	7788000	7794000	X5214F	26071
545000	7791000	542000	548000	7788000	7794000	X5214H	26072
551000	7791000	548000	554000	7788000	7794000	X5232B	26073
557000	7791000	554000	560000	7788000	7794000	X5232D	26074
563000	7791000	560000	566000	7788000	7794000	X5232F	26075
569000	7791000	566000	572000	7788000	7794000	X5232H	26076
575000	7791000	572000	578000	7788000	7794000	X5234B	26077
581000	7791000	578000	584000	7788000	7794000	X5234D	26078
587000	7791000	584000	590000	7788000	7794000	X5234F	26079
593000	7791000	590000	596000	7788000	7794000	X5234H	26080
599000	7791000	596000	602000	7788000	7794000	X5412B	26081
605000	7791000	602000	608000	7788000	7794000	X5412D	26082
611000	7791000	608000	614000	7788000	7794000	X5412F	26083
617000	7791000	614000	620000	7788000	7794000	X5412H	26084
623000	7791000	620000	626000	7788000	7794000	X5414B	26085
629000	7791000	626000	632000	7788000	7794000	X5414D	26086
635000	7791000	632000	638000	7788000	7794000	X5414F	26087
641000	7791000	638000	644000	7788000	7794000	X5414H	26088
647000	7791000	644000	650000	7788000	7794000	X5432B	26089
653000	7791000	650000	656000	7788000	7794000	X5432D	26090
659000	7791000	656000	662000	7788000	7794000	X5432F	26091
665000	7791000	662000	668000	7788000	7794000	X5432H	26092
671000	7791000	668000	674000	7788000	7794000	X5434B	26093
677000	7791000	674000	680000	7788000	7794000	X5434D	26094
683000	7791000	680000	686000	7788000	7794000	X5434F	26095
689000	7791000	686000	692000	7788000	7794000	X5434H	26096
695000	7791000	692000	698000	7788000	7794000	X6212B	26097
701000	7791000	698000	704000	7788000	7794000	X6212D	26098
707000	7791000	704000	710000	7788000	7794000	X6212F	26099
713000	7791000	710000	716000	7788000	7794000	X6212H	26100
719000	7791000	716000	722000	7788000	7794000	X6214B	26101
725000	7791000	722000	728000	7788000	7794000	X6214D	26102
731000	7791000	728000	734000	7788000	7794000	X6214F	26103
737000	7791000	734000	740000	7788000	7794000	X6214H	26104
743000	7791000	740000	746000	7788000	7794000	X6232B	26105
749000	7791000	746000	752000	7788000	7794000	X6232D	26106
755000	7791000	752000	758000	7788000	7794000	X6232F	26107
761000	7791000	758000	764000	7788000	7794000	X6232H	26108
767000	7791000	764000	770000	7788000	7794000	X6234B	26109
773000	7791000	770000	776000	7788000	7794000	X6234D	26110
779000	7791000	776000	782000	7788000	7794000	X6234F	26111
785000	7791000	782000	788000	7788000	7794000	X6234H	26112
23000	7785000	20000	26000	7782000	7788000	X2412A	25857
29000	7785000	26000	32000	7782000	7788000	X2412C	25858
35000	7785000	32000	38000	7782000	7788000	X2412E	25859
41000	7785000	38000	44000	7782000	7788000	X2412G	25860
47000	7785000	44000	50000	7782000	7788000	X2414A	25861
53000	7785000	50000	56000	7782000	7788000	X2414C	25862
59000	7785000	56000	62000	7782000	7788000	X2414E	25863
65000	7785000	62000	68000	7782000	7788000	X2414G	25864
71000	7785000	68000	74000	7782000	7788000	X2432A	25865
77000	7785000	74000	80000	7782000	7788000	X2432C	25866
83000	7785000	80000	86000	7782000	7788000	X2432E	25867
89000	7785000	86000	92000	7782000	7788000	X2432G	25868
95000	7785000	92000	98000	7782000	7788000	X2434A	25869
101000	7785000	98000	104000	7782000	7788000	X2434C	25870
107000	7785000	104000	110000	7782000	7788000	X2434E	25871
113000	7785000	110000	116000	7782000	7788000	X2434G	25872
119000	7785000	116000	122000	7782000	7788000	X3212A	25873
125000	7785000	122000	128000	7782000	7788000	X3212C	25874
131000	7785000	128000	134000	7782000	7788000	X3212E	25875
137000	7785000	134000	140000	7782000	7788000	X3212G	25876
143000	7785000	140000	146000	7782000	7788000	X3214A	25877
149000	7785000	146000	152000	7782000	7788000	X3214C	25878
155000	7785000	152000	158000	7782000	7788000	X3214E	25879
161000	7785000	158000	164000	7782000	7788000	X3214G	25880
167000	7785000	164000	170000	7782000	7788000	X3232A	25881
173000	7785000	170000	176000	7782000	7788000	X3232C	25882
179000	7785000	176000	182000	7782000	7788000	X3232E	25883
185000	7785000	182000	188000	7782000	7788000	X3232G	25884
191000	7785000	188000	194000	7782000	7788000	X3234A	25885
197000	7785000	194000	200000	7782000	7788000	X3234C	25886
203000	7785000	200000	206000	7782000	7788000	X3234E	25887
209000	7785000	206000	212000	7782000	7788000	X3234G	25888
215000	7785000	212000	218000	7782000	7788000	X3412A	25889
221000	7785000	218000	224000	7782000	7788000	X3412C	25890
227000	7785000	224000	230000	7782000	7788000	X3412E	25891
233000	7785000	230000	236000	7782000	7788000	X3412G	25892
239000	7785000	236000	242000	7782000	7788000	X3414A	25893
245000	7785000	242000	248000	7782000	7788000	X3414C	25894
251000	7785000	248000	254000	7782000	7788000	X3414E	25895
257000	7785000	254000	260000	7782000	7788000	X3414G	25896
263000	7785000	260000	266000	7782000	7788000	X3432A	25897
269000	7785000	266000	272000	7782000	7788000	X3432C	25898
275000	7785000	272000	278000	7782000	7788000	X3432E	25899
281000	7785000	278000	284000	7782000	7788000	X3432G	25900
287000	7785000	284000	290000	7782000	7788000	X3434A	25901
293000	7785000	290000	296000	7782000	7788000	X3434C	25902
299000	7785000	296000	302000	7782000	7788000	X3434E	25903
305000	7785000	302000	308000	7782000	7788000	X3434G	25904
311000	7785000	308000	314000	7782000	7788000	X4212A	25905
317000	7785000	314000	320000	7782000	7788000	X4212C	25906
323000	7785000	320000	326000	7782000	7788000	X4212E	25907
329000	7785000	326000	332000	7782000	7788000	X4212G	25908
335000	7785000	332000	338000	7782000	7788000	X4214A	25909
341000	7785000	338000	344000	7782000	7788000	X4214C	25910
347000	7785000	344000	350000	7782000	7788000	X4214E	25911
353000	7785000	350000	356000	7782000	7788000	X4214G	25912
359000	7785000	356000	362000	7782000	7788000	X4232A	25913
365000	7785000	362000	368000	7782000	7788000	X4232C	25914
371000	7785000	368000	374000	7782000	7788000	X4232E	25915
377000	7785000	374000	380000	7782000	7788000	X4232G	25916
383000	7785000	380000	386000	7782000	7788000	X4234A	25917
389000	7785000	386000	392000	7782000	7788000	X4234C	25918
395000	7785000	392000	398000	7782000	7788000	X4234E	25919
401000	7785000	398000	404000	7782000	7788000	X4234G	25920
407000	7785000	404000	410000	7782000	7788000	X4412A	25921
413000	7785000	410000	416000	7782000	7788000	X4412C	25922
419000	7785000	416000	422000	7782000	7788000	X4412E	25923
425000	7785000	422000	428000	7782000	7788000	X4412G	25924
431000	7785000	428000	434000	7782000	7788000	X4414A	25925
437000	7785000	434000	440000	7782000	7788000	X4414C	25926
443000	7785000	440000	446000	7782000	7788000	X4414E	25927
449000	7785000	446000	452000	7782000	7788000	X4414G	25928
455000	7785000	452000	458000	7782000	7788000	X4432A	25929
461000	7785000	458000	464000	7782000	7788000	X4432C	25930
467000	7785000	464000	470000	7782000	7788000	X4432E	25931
473000	7785000	470000	476000	7782000	7788000	X4432G	25932
479000	7785000	476000	482000	7782000	7788000	X4434A	25933
485000	7785000	482000	488000	7782000	7788000	X4434C	25934
491000	7785000	488000	494000	7782000	7788000	X4434E	25935
497000	7785000	494000	500000	7782000	7788000	X4434G	25936
503000	7785000	500000	506000	7782000	7788000	X5212A	25937
509000	7785000	506000	512000	7782000	7788000	X5212C	25938
515000	7785000	512000	518000	7782000	7788000	X5212E	25939
521000	7785000	518000	524000	7782000	7788000	X5212G	25940
527000	7785000	524000	530000	7782000	7788000	X5214A	25941
533000	7785000	530000	536000	7782000	7788000	X5214C	25942
539000	7785000	536000	542000	7782000	7788000	X5214E	25943
545000	7785000	542000	548000	7782000	7788000	X5214G	25944
551000	7785000	548000	554000	7782000	7788000	X5232A	25945
557000	7785000	554000	560000	7782000	7788000	X5232C	25946
563000	7785000	560000	566000	7782000	7788000	X5232E	25947
569000	7785000	566000	572000	7782000	7788000	X5232G	25948
575000	7785000	572000	578000	7782000	7788000	X5234A	25949
581000	7785000	578000	584000	7782000	7788000	X5234C	25950
587000	7785000	584000	590000	7782000	7788000	X5234E	25951
593000	7785000	590000	596000	7782000	7788000	X5234G	25952
599000	7785000	596000	602000	7782000	7788000	X5412A	25953
605000	7785000	602000	608000	7782000	7788000	X5412C	25954
611000	7785000	608000	614000	7782000	7788000	X5412E	25955
617000	7785000	614000	620000	7782000	7788000	X5412G	25956
623000	7785000	620000	626000	7782000	7788000	X5414A	25957
629000	7785000	626000	632000	7782000	7788000	X5414C	25958
635000	7785000	632000	638000	7782000	7788000	X5414E	25959
641000	7785000	638000	644000	7782000	7788000	X5414G	25960
647000	7785000	644000	650000	7782000	7788000	X5432A	25961
653000	7785000	650000	656000	7782000	7788000	X5432C	25962
659000	7785000	656000	662000	7782000	7788000	X5432E	25963
665000	7785000	662000	668000	7782000	7788000	X5432G	25964
671000	7785000	668000	674000	7782000	7788000	X5434A	25965
677000	7785000	674000	680000	7782000	7788000	X5434C	25966
683000	7785000	680000	686000	7782000	7788000	X5434E	25967
689000	7785000	686000	692000	7782000	7788000	X5434G	25968
695000	7785000	692000	698000	7782000	7788000	X6212A	25969
701000	7785000	698000	704000	7782000	7788000	X6212C	25970
707000	7785000	704000	710000	7782000	7788000	X6212E	25971
713000	7785000	710000	716000	7782000	7788000	X6212G	25972
719000	7785000	716000	722000	7782000	7788000	X6214A	25973
725000	7785000	722000	728000	7782000	7788000	X6214C	25974
731000	7785000	728000	734000	7782000	7788000	X6214E	25975
737000	7785000	734000	740000	7782000	7788000	X6214G	25976
743000	7785000	740000	746000	7782000	7788000	X6232A	25977
749000	7785000	746000	752000	7782000	7788000	X6232C	25978
755000	7785000	752000	758000	7782000	7788000	X6232E	25979
761000	7785000	758000	764000	7782000	7788000	X6232G	25980
767000	7785000	764000	770000	7782000	7788000	X6234A	25981
773000	7785000	770000	776000	7782000	7788000	X6234C	25982
779000	7785000	776000	782000	7782000	7788000	X6234E	25983
785000	7785000	782000	788000	7782000	7788000	X6234G	25984
23000	7779000	20000	26000	7776000	7782000	X2411B	25729
29000	7779000	26000	32000	7776000	7782000	X2411D	25730
35000	7779000	32000	38000	7776000	7782000	X2411F	25731
41000	7779000	38000	44000	7776000	7782000	X2411H	25732
47000	7779000	44000	50000	7776000	7782000	X2413B	25733
53000	7779000	50000	56000	7776000	7782000	X2413D	25734
59000	7779000	56000	62000	7776000	7782000	X2413F	25735
65000	7779000	62000	68000	7776000	7782000	X2413H	25736
71000	7779000	68000	74000	7776000	7782000	X2431B	25737
77000	7779000	74000	80000	7776000	7782000	X2431D	25738
83000	7779000	80000	86000	7776000	7782000	X2431F	25739
89000	7779000	86000	92000	7776000	7782000	X2431H	25740
